0.081873
0.113137
0.052346
0.072608
0.104526
0.118904
0.216732
0.153319
0.185897
0.239495
0.084461
0.175208
0.169868
0.176621
0.187512
0.216381
0.136627
0.087492
0.073873
0.062645
0.067764
0.074736
0.126598
-0.005229
0.067327
0.038674
0.109712
0.084323
0.105247
0.231621
0.135863
0.248952
0.219211
0.153297
0.255494
0.313132
0.164095
0.206258
0.270652
0.249846
0.182957
0.106693
0.133720
0.071182
0.137427
0.070430
0.082851
0.069780
0.052787
0.044291
0.011065
0.040153
-0.020961
-0.067914
-0.066933
-0.125985
-0.102119
-0.111596
-0.103860
-0.116170
-0.178818
-0.194397
-0.147980
-0.172280
-0.170421
-0.277299
-0.229364
-0.238624
-0.186325
-0.164536
-0.252242
-0.223589
-0.252350
-0.192316
-0.254092
-0.243198
-0.200050
-0.178590
-0.236771
-0.244942
-0.175104
-0.250172
-0.241130
-0.222719
-0.139263
-0.189275
-0.175657
-0.143949
-0.220325
-0.210521
-0.137531
-0.131432
-0.144505
-0.099731
-0.011047
0.024031
-0.031203
-0.011159
0.025553
